x1,x10,y1,y2,loss
-7,11,-0.175772,-0.149432,0.352307688608
-7,12,-0.182894,-0.182923,0.39395799416499994
-7,13,-0.190016,-0.216416,0.4379555753119999
-7,14,-0.197139,-0.249911,0.48430122824199995
-7,15,-0.204262,-0.283407,0.532993587293
-7,16,-0.211386,-0.316905,0.584034745021
-7,17,-0.218509,-0.350404,0.6374227362969999
-7,18,-0.225633,-0.383905,0.6931602247139999
-7,19,-0.232758,-0.417407,0.7512459852129999
-6,-20,-0.232758,-0.417407,0.7512459852129999
-6,-19,-0.232758,-0.417407,0.7512459852129999
-6,-18,-0.232758,-0.417407,0.7512459852129999
-6,-17,-0.232758,-0.417407,0.7512459852129999
-6,-16,-0.232758,-0.417407,0.7512459852129999
-6,-15,-0.232758,-0.417407,0.7512459852129999
-6,-14,-0.232758,-0.417407,0.7512459852129999
-6,-13,-0.232758,-0.417407,0.7512459852129999
-6,-12,-0.232758,-0.417407,0.7512459852129999
-6,-11,-0.232758,-0.417407,0.7512459852129999
-6,-10,-0.232758,-0.417407,0.7512459852129999
-6,-9,-0.232758,-0.417407,0.7512459852129999
-6,-8,-0.232758,-0.417407,0.7512459852129999
-6,-7,-0.232758,-0.417407,0.7512459852129999
-6,-6,-0.232758,-0.417407,0.7512459852129999
-6,-5,-0.232758,-0.417407,0.7512459852129999
-6,-4,-0.232758,-0.417407,0.7512459852129999
-6,-3,-0.232758,-0.417407,0.7512459852129999
-6,-2,-0.232758,-0.417407,0.7512459852129999
-6,-1,-0.076412,0.221087,0.04441686031299999
-6,0,-0.08353,0.187612,0.05982575344399999
-6,1,-0.090649,0.154136,0.07757783769699998
-6,2,-0.097768,0.120658,0.097673754788
-6,3,-0.104887,0.087178,0.120113906453
-6,4,-0.112006,0.053698,0.14489723923999998
-6,5,-0.119126,0.020215,0.172026375101
-6,6,-0.126246,-0.013269,0.20149998387699997
-6,7,-0.133366,-0.046754,0.233318266472
-6,8,-0.140487,-0.080241,0.26748270025
-6,9,-0.147608,-0.11373,0.303993434564
-6,10,-0.154729,-0.14722,0.342849741841
-6,11,-0.161851,-0.180712,0.38405334314499995
-6,12,-0.168973,-0.214205,0.42760308175399997
-6,13,-0.176095,-0.247699,0.473499158626
-6,14,-0.183217,-0.281195,0.5217431721139999
-6,15,-0.19034,-0.314693,0.572335904849
-6,16,-0.197464,-0.348192,0.6252762701600001
-6,17,-0.204587,-0.381693,0.6805652918180001
-6,18,-0.211711,-0.415195,0.738202510546
-6,19,-0.218835,-0.448698,0.798187732429
-5,-20,-0.218835,-0.448698,0.798187732429
-5,-19,-0.218835,-0.448698,0.798187732429
-5,-18,-0.218835,-0.448698,0.798187732429
-5,-17,-0.218835,-0.448698,0.798187732429
-5,-16,-0.218835,-0.448698,0.798187732429
-5,-15,-0.218835,-0.448698,0.798187732429
-5,-14,-0.218835,-0.448698,0.798187732429
-5,-13,-0.218835,-0.448698,0.798187732429
-5,-12,-0.218835,-0.448698,0.798187732429
-5,-11,-0.218835,-0.448698,0.798187732429
-5,-10,-0.218835,-0.448698,0.798187732429
-5,-9,-0.218835,-0.448698,0.798187732429
-5,-8,-0.218835,-0.448698,0.798187732429
-5,-7,-0.218835,-0.448698,0.798187732429
-5,-6,-0.218835,-0.448698,0.798187732429
-5,-5,-0.218835,-0.448698,0.798187732429
-5,-4,-0.218835,-0.448698,0.798187732429
-5,-3,-0.218835,-0.448698,0.798187732429
-5,-2,-0.055375,0.223298,0.04078080742899999
-5,-1,-0.062492,0.189824,0.05574161103999999
-5,0,-0.06961,0.156347,0.07304644150899998
-5,1,-0.076729,0.122869,0.09269476560199999
-5,2,-0.083847,0.08939,0.11468649150900001
-5,3,-0.090966,0.055909,0.13902286443700002
-5,4,-0.098085,0.022426,0.16570413270099998
-5,5,-0.105205,-0.011057,0.19472919427399998
-5,6,-0.112325,-0.044543,0.226100639474
-5,7,-0.119445,-0.07803,0.25981708892499994
-5,8,-0.126565,-0.111518,0.29587874354899996
-5,9,-0.133686,-0.145008,0.33428719666
-5,10,-0.140807,-0.1785,0.37504261124899996
-5,11,-0.147929,-0.211993,0.41814442608999997
-5,12,-0.155051,-0.245487,0.46359257477
-5,13,-0.162173,-0.278983,0.5113886512179999
-5,14,-0.169295,-0.312481,0.561533057386
-5,15,-0.176418,-0.34598,0.6140250211239999
-5,16,-0.183541,-0.379481,0.6688660130419999
-5,17,-0.190664,-0.412983,0.726054774185
-5,18,-0.197788,-0.446486,0.7855919011399999
-5,19,-0.204912,-0.479991,0.8474790228250001
-4,-20,-0.204912,-0.479991,0.8474790228250001
-4,-19,-0.204912,-0.479991,0.8474790228250001
-4,-18,-0.204912,-0.479991,0.8474790228250001
-4,-17,-0.204912,-0.479991,0.8474790228250001
-4,-16,-0.204912,-0.479991,0.8474790228250001
-4,-15,-0.204912,-0.479991,0.8474790228250001
-4,-14,-0.204912,-0.479991,0.8474790228250001
-4,-13,-0.204912,-0.479991,0.8474790228250001
-4,-12,-0.204912,-0.479991,0.8474790228250001
-4,-11,-0.204912,-0.479991,0.8474790228250001
-4,-10,-0.204912,-0.479991,0.8474790228250001
-4,-9,-0.204912,-0.479991,0.8474790228250001
-4,-8,-0.204912,-0.479991,0.8474790228250001
-4,-7,-0.204912,-0.479991,0.8474790228250001
-4,-6,-0.204912,-0.479991,0.8474790228250001
-4,-5,-0.204912,-0.479991,0.8474790228250001
-4,-4,-0.204912,-0.479991,0.8474790228250001
-4,-3,-0.034337,0.22551,0.038039189668999995
-4,-2,-0.041454,0.192035,0.052552900340999985
-4,-1,-0.048572,0.158558,0.069410198548
-4,0,-0.055689,0.125081,0.088610136282
-4,1,-0.062808,0.091601,0.11015500306499999
-4,2,-0.069926,0.05812,0.13404362987599996
-4,3,-0.077045,0.024638,0.160276483069
-4,4,-0.084164,-0.008846,0.188854490612
-4,5,-0.091283,-0.042331,0.21977713464999998
-4,6,-0.098403,-0.075818,0.253045799533
-4,7,-0.105523,-0.109307,0.28866071877800004
-4,8,-0.112643,-0.142797,0.32662117365800003
-4,9,-0.119764,-0.176288,0.36692760463999996
-4,10,-0.126885,-0.209781,0.40958125618599994
-4,11,-0.134006,-0.243276,0.454582530212
-4,12,-0.141128,-0.276772,0.501930722368
-4,13,-0.14825,-0.310269,0.551625779861
-4,14,-0.155372,-0.343768,0.6036694262080001
-4,15,-0.162495,-0.377269,0.6580623883860001
-4,16,-0.169618,-0.410771,0.714803115365
-4,17,-0.176741,-0.444274,0.7738918081570001
-4,18,-0.183864,-0.477779,0.8353304583369998
-4,19,-0.190988,-0.511286,0.8991198499399999
-3,-20,-0.190988,-0.511286,0.8991198499399999
-3,-19,-0.190988,-0.511286,0.8991198499399999
-3,-18,-0.190988,-0.511286,0.8991198499399999
-3,-17,-0.190988,-0.511286,0.8991198499399999
-3,-16,-0.190988,-0.511286,0.8991198499399999
-3,-15,-0.190988,-0.511286,0.8991198499399999
-3,-14,-0.190988,-0.511286,0.8991198499399999
-3,-13,-0.190988,-0.511286,0.8991198499399999
-3,-12,-0.190988,-0.511286,0.8991198499399999
-3,-11,-0.190988,-0.511286,0.8991198499399999
-3,-10,-0.190988,-0.511286,0.8991198499399999
-3,-9,-0.190988,-0.511286,0.8991198499399999
-3,-8,-0.190988,-0.511286,0.8991198499399999
-3,-7,-0.190988,-0.511286,0.8991198499399999
-3,-6,-0.190988,-0.511286,0.8991198499399999
-3,-5,-0.190988,-0.511286,0.8991198499399999
-3,-4,-0.013299,0.227721,0.036192932241999994
-3,-3,-0.020416,0.194246,0.05025916157199999
-3,-2,-0.027533,0.16077,0.066668358989
-3,-1,-0.03465,0.127292,0.085421305764
-3,0,-0.041768,0.093813,0.106517839793
-3,1,-0.048886,0.060332,0.12995882122
-3,2,-0.056004,0.026849,0.15574465181699998
-3,3,-0.063123,-0.006634,0.18387416308499996
-3,4,-0.070242,-0.04012,0.21435000296399997
-3,5,-0.077361,-0.073607,0.24717080976999997
-3,6,-0.084481,-0.107095,0.28233695338599996
-3,7,-0.0916,-0.140585,0.3198494272249999
-3,8,-0.098721,-0.174076,0.35970799961699995
-3,9,-0.105841,-0.207569,0.401913572042
-3,10,-0.112962,-0.241064,0.44646695553999993
-3,11,-0.120083,-0.27456,0.493366970489
-3,12,-0.127205,-0.308057,0.542614072274
-3,13,-0.134326,-0.341556,0.5942094854119999
-3,14,-0.141449,-0.375057,0.6481544178499998
-3,15,-0.148571,-0.408559,0.704446813522
-3,16,-0.155694,-0.442062,0.76308745348
-3,17,-0.162817,-0.475567,0.824078041978
-3,18,-0.16994,-0.509074,0.887418981076
-3,19,-0.177064,-0.542582,0.9531091068199999
-2,-20,-0.177064,-0.542582,0.9531091068199999
-2,-19,-0.177064,-0.542582,0.9531091068199999
-2,-18,-0.177064,-0.542582,0.9531091068199999
-2,-17,-0.177064,-0.542582,0.9531091068199999
-2,-16,-0.177064,-0.542582,0.9531091068199999
-2,-15,-0.177064,-0.542582,0.9531091068199999
-2,-14,-0.177064,-0.542582,0.9531091068199999
-2,-13,-0.177064,-0.542582,0.9531091068199999
-2,-12,-0.177064,-0.542582,0.9531091068199999
-2,-11,-0.177064,-0.542582,0.9531091068199999
-2,-10,-0.177064,-0.542582,0.9531091068199999
-2,-9,-0.177064,-0.542582,0.9531091068199999
-2,-8,-0.177064,-0.542582,0.9531091068199999
-2,-7,-0.177064,-0.542582,0.9531091068199999
-2,-6,-0.177064,-0.542582,0.9531091068199999
-2,-5,0.007738,0.229932,0.03524163126799999
-2,-4,0.000622,0.196457,0.048860394732999995
-2,-3,-0.006494,0.162981,0.064822093397
-2,-2,-0.013611,0.129503,0.08312753132999996
-2,-1,-0.020728,0.096024,0.10377646855999999
-2,0,-0.027846,0.062543,0.12676987156499997
-2,1,-0.034964,0.029061,0.152107338017
-2,2,-0.042082,-0.004423,0.17978991265299998
-2,3,-0.0492,-0.037908,0.209817086464
-2,4,-0.056319,-0.071395,0.24219015078599998
-2,5,-0.063438,-0.104883,0.27690837853300004
-2,6,-0.070558,-0.138373,0.31397322349299994
-2,7,-0.077677,-0.171865,0.3533848195539999
-2,8,-0.084797,-0.205358,0.395142619373
-2,9,-0.091918,-0.238852,0.43924686662800005
-2,10,-0.099038,-0.272348,0.485698788548
-2,11,-0.106159,-0.305845,0.5344977223059999
-2,12,-0.113281,-0.339344,0.585645425297
-2,13,-0.120402,-0.372845,0.6391418606289999
-2,14,-0.127524,-0.406346,0.694984602292
-2,15,-0.134647,-0.43985,0.7531788371090001
-2,16,-0.141769,-0.473355,0.813721080386
-2,17,-0.148892,-0.506861,0.876612085985
-2,18,-0.156015,-0.540369,0.941853701386
-2,19,-0.163139,-0.573879,1.009446654962
-1,-20,-0.163139,-0.573879,1.009446654962
-1,-19,-0.163139,-0.573879,1.009446654962
-1,-18,-0.163139,-0.573879,1.009446654962
-1,-17,-0.163139,-0.573879,1.009446654962
-1,-16,-0.163139,-0.573879,1.009446654962
-1,-15,-0.163139,-0.573879,1.009446654962
-1,-14,-0.163139,-0.573879,1.009446654962
-1,-13,-0.163139,-0.573879,1.009446654962
-1,-12,-0.163139,-0.573879,1.009446654962
-1,-11,-0.163139,-0.573879,1.009446654962
-1,-10,-0.163139,-0.573879,1.009446654962
-1,-9,-0.163139,-0.573879,1.009446654962
-1,-8,-0.163139,-0.573879,1.009446654962
-1,-7,-0.163139,-0.573879,1.009446654962
-1,-6,0.028776,0.232143,0.035185275625
-1,-5,0.02166,0.198668,0.048356599823999986
-1,-4,0.014544,0.165192,0.06387085479999999
-1,-3,0.007428,0.131714,0.08172881298
-1,-2,0.000311,0.098235,0.10193023694599998
-1,-1,-0.006806,0.064754,0.12447606215200001
-1,0,-0.013923,0.031272,0.14936591791299997
-1,1,-0.021041,-0.002211,0.176600047202
-1,2,-0.028159,-0.035697,0.20618045008999997
-1,3,-0.035277,-0.069184,0.238105782585
-1,4,-0.042396,-0.102672,0.2723763304
-1,5,-0.049515,-0.136162,0.308993345469
-1,6,-0.056634,-0.169653,0.347956055365
-1,7,-0.063754,-0.203146,0.38926602983200004
-1,8,-0.070874,-0.23664,0.43292226347599994
-1,9,-0.077994,-0.270136,0.4789263325319999
-1,10,-0.085114,-0.303633,0.5272771966850001
-1,11,-0.092235,-0.337132,0.577976750649
-1,12,-0.099356,-0.370632,0.63102366416
-1,13,-0.106478,-0.404134,0.68641999444
-1,14,-0.1136,-0.437638,0.7441659590439998
-1,15,-0.120722,-0.471143,0.8042601827329999
-1,16,-0.127844,-0.504649,0.866702866537
-1,17,-0.134967,-0.538157,0.931496392738
-1,18,-0.14209,-0.571666,0.9986389436559999
-1,19,-0.149213,-0.605177,1.0681327656979998
0,-20,-0.149213,-0.605177,1.0681327656979998
0,-19,-0.149213,-0.605177,1.0681327656979998
0,-18,-0.149213,-0.605177,1.0681327656979998
0,-17,-0.149213,-0.605177,1.0681327656979998
0,-16,-0.149213,-0.605177,1.0681327656979998
0,-15,-0.149213,-0.605177,1.0681327656979998
0,-14,-0.149213,-0.605177,1.0681327656979998
0,-13,-0.149213,-0.605177,1.0681327656979998
0,-12,-0.149213,-0.605177,1.0681327656979998
0,-11,-0.149213,-0.605177,1.0681327656979998
0,-10,-0.149213,-0.605177,1.0681327656979998
0,-9,-0.149213,-0.605177,1.0681327656979998
0,-8,-0.149213,-0.605177,1.0681327656979998
0,-7,0.049814,0.234354,0.036023891911999985
0,-6,0.042698,0.20088,0.048747343603999994
0,-5,0.035583,0.167403,0.06381465929800001
0,-4,0.028467,0.133926,0.08122458356500001
0,-3,0.021351,0.100447,0.10097847000999997
0,-2,0.014234,0.066966,0.12307669191200002
0,-1,0.007117,0.033484,0.14751893994499998
0,0,-0.0,0.0,0.17430625
0,1,-0.007118,-0.033485,0.20343813614899997
0,2,-0.014235,-0.066972,0.234915754009
0,3,-0.021353,-0.10046,0.26873851220899997
0,4,-0.028472,-0.13395,0.304907757284
0,5,-0.035591,-0.167441,0.3434226927619999
0,6,-0.04271,-0.200934,0.3842847564559999
0,7,-0.049829,-0.234428,0.42749304642499997
0,8,-0.056949,-0.267924,0.473049248377
0,9,-0.064069,-0.301421,0.5209522410019999
0,10,-0.071189,-0.33492,0.571203730121
0,11,-0.07831,-0.36842,0.6238027024999999
0,12,-0.085431,-0.401922,0.678750869845
0,13,-0.092552,-0.435426,0.7360486341799999
0,14,-0.099674,-0.46893,0.7956930511760001
0,15,-0.106796,-0.502437,0.857689469585
0,16,-0.113918,-0.535945,0.9220346787489999
0,17,-0.121041,-0.569454,0.988729121797
0,18,-0.128164,-0.602965,1.057774827121
0,19,-0.135287,-0.636477,1.1291700888979999
1,-20,-0.135287,-0.636477,1.1291700888979999
1,-19,-0.135287,-0.636477,1.1291700888979999
1,-18,-0.135287,-0.636477,1.1291700888979999
1,-17,-0.135287,-0.636477,1.1291700888979999
1,-16,-0.135287,-0.636477,1.1291700888979999
1,-15,-0.135287,-0.636477,1.1291700888979999
1,-14,-0.135287,-0.636477,1.1291700888979999
1,-13,-0.135287,-0.636477,1.1291700888979999
1,-12,-0.135287,-0.636477,1.1291700888979999
1,-11,-0.135287,-0.636477,1.1291700888979999
1,-10,-0.135287,-0.636477,1.1291700888979999
1,-9,-0.135287,-0.636477,1.1291700888979999
1,-8,0.070851,0.236565,0.037757338425999994
1,-7,0.063736,0.203091,0.05003349697699999
1,-6,0.056621,0.169615,0.064652910866
1,-5,0.049506,0.136137,0.08161598180499999
1,-4,0.04239,0.102658,0.10092239706399998
1,-3,0.035274,0.069177,0.12257316740499999
1,-2,0.028158,0.035695,0.146567930989
1,-1,0.021041,0.002211,0.17290767720199998
1,0,0.013924,-0.031274,0.201591980852
1,1,0.006807,-0.06476,0.23262104284899995
1,2,-0.000311,-0.098249,0.265997127722
1,3,-0.007429,-0.131738,0.30171757068500005
1,4,-0.014547,-0.165229,0.33978470264999994
1,5,-0.021666,-0.198722,0.38019896884000004
1,6,-0.028785,-0.232216,0.42295945688099995
1,7,-0.035904,-0.265712,0.4680677341599999
1,8,-0.043024,-0.299209,0.5155228552570001
1,9,-0.050144,-0.332708,0.565326464
1,10,-0.057264,-0.366208,0.6174773949599999
1,11,-0.064385,-0.39971,0.671977612325
1,12,-0.071505,-0.433213,0.7288255733940001
1,13,-0.078627,-0.466718,0.7880236766529999
1,14,-0.085748,-0.500225,0.849571895129
1,15,-0.09287,-0.533732,0.913467154724
1,16,-0.099992,-0.567242,0.979715206628
1,17,-0.107114,-0.600753,1.0483125810050002
1,18,-0.114237,-0.634265,1.119259707394
1,19,-0.12136,-0.667779,1.192558757441
2,-20,-0.12136,-0.667779,1.192558757441
2,-19,-0.12136,-0.667779,1.192558757441
2,-18,-0.12136,-0.667779,1.192558757441
2,-17,-0.12136,-0.667779,1.192558757441
2,-16,-0.12136,-0.667779,1.192558757441
2,-15,-0.12136,-0.667779,1.192558757441
2,-14,-0.12136,-0.667779,1.192558757441
2,-13,-0.12136,-0.667779,1.192558757441
2,-12,-0.12136,-0.667779,1.192558757441
2,-11,-0.12136,-0.667779,1.192558757441
2,-10,-0.12136,-0.667779,1.192558757441
2,-9,0.091889,0.238776,0.040385856496999994
2,-8,0.084774,0.205302,0.052214622279999984
2,-7,0.07766,0.171826,0.066386789876
2,-6,0.070545,0.138348,0.08290243612899997
2,-5,0.06343,0.104869,0.10176150706099998
2,-4,0.056314,0.071389,0.122964090917
2,-3,0.049198,0.037907,0.14651128885299997
2,-2,0.042082,0.004423,0.17240350265299997
2,-1,0.034965,-0.029062,0.20064017106899998
2,0,0.027848,-0.062549,0.23122255350499996
2,1,0.020731,-0.096037,0.26415002473000004
2,2,0.013614,-0.129527,0.2994238797249999
2,3,0.006496,-0.163018,0.33704334633999994
2,4,-0.000622,-0.19651,0.37700866698399993
2,5,-0.007741,-0.230005,0.419322648106
2,6,-0.014859,-0.2635,0.4639817898810001
2,7,-0.021979,-0.296997,0.5109890394499998
2,8,-0.029098,-0.330496,0.56034470962
2,9,-0.036218,-0.363996,0.61204774154
2,10,-0.043338,-0.397498,0.6660999222480001
2,11,-0.050458,-0.431001,0.7224999567649999
2,12,-0.057579,-0.464506,0.7812499252769999
2,13,-0.0647,-0.498012,0.842348312144
2,14,-0.071821,-0.53152,0.9057972164409999
2,15,-0.078943,-0.565029,0.97159523309
2,16,-0.086065,-0.59854,1.0397444658249997
2,17,-0.093187,-0.632053,1.110245316778
2,18,-0.10031,-0.665566,1.1830940564560002
2,19,-0.107433,-0.699082,1.258297212213
3,-20,-0.107433,-0.699082,1.258297212213
3,-19,-0.107433,-0.699082,1.258297212213
3,-18,-0.107433,-0.699082,1.258297212213
3,-17,-0.107433,-0.699082,1.258297212213
3,-16,-0.107433,-0.699082,1.258297212213
3,-15,-0.107433,-0.699082,1.258297212213
3,-14,-0.107433,-0.699082,1.258297212213
3,-13,-0.107433,-0.699082,1.258297212213
3,-12,-0.107433,-0.699082,1.258297212213
3,-11,-0.107433,-0.699082,1.258297212213
3,-10,0.112926,0.240988,0.04390876761999999
3,-9,0.105813,0.207513,0.05529093113799999
3,-8,0.098698,0.174037,0.06901552757299999
3,-7,0.091584,0.14056,0.08508339265599998
3,-6,0.084469,0.107081,0.10349496752199999
3,-5,0.077354,0.0736,0.12425085131599999
3,-4,0.070239,0.040118,0.14735069104499998
3,-3,0.063123,0.006634,0.172795383085
3,-2,0.056007,-0.026851,0.20058459525
3,-1,0.04889,-0.060337,0.23071843066899997
3,0,0.041774,-0.093825,0.263198322701
3,1,0.034657,-0.127315,0.29802449187400004
3,2,0.027539,-0.160806,0.335196226157
3,3,0.020422,-0.194299,0.37471507448499997
3,4,0.013304,-0.227793,0.416580052265
3,5,0.006185,-0.261288,0.4607914031689999
3,6,-0.000933,-0.294785,0.5073507917140001
3,7,-0.008052,-0.328284,0.5562586093599999
3,8,-0.015172,-0.361784,0.60751374224
3,9,-0.022291,-0.395286,0.6611179704769999
3,10,-0.029411,-0.428789,0.7170700784419999
3,11,-0.036531,-0.462294,0.7753719963969999
3,12,-0.043652,-0.4958,0.836022387104
3,13,-0.050773,-0.529308,0.8990232863929999
3,14,-0.057894,-0.562817,0.9643731357249999
3,15,-0.065016,-0.596328,1.03207429384
3,16,-0.072137,-0.62984,1.102124822369
3,17,-0.07926,-0.663354,1.1745275169159999
3,18,-0.086382,-0.696869,1.249280118085
3,19,-0.093505,-0.730386,1.3263854540209998
4,-20,-0.093505,-0.730386,1.3263854540209998
4,-19,-0.093505,-0.730386,1.3263854540209998
4,-18,-0.093505,-0.730386,1.3263854540209998
4,-17,-0.093505,-0.730386,1.3263854540209998
4,-16,-0.093505,-0.730386,1.3263854540209998
4,-15,-0.093505,-0.730386,1.3263854540209998
4,-14,-0.093505,-0.730386,1.3263854540209998
4,-13,-0.093505,-0.730386,1.3263854540209998
4,-12,-0.093505,-0.730386,1.3263854540209998
4,-11,0.133964,0.243199,0.048327191896999994
4,-10,0.126851,0.209724,0.05926204237699999
4,-9,0.119737,0.176248,0.072539476673
4,-8,0.112623,0.142771,0.08815996357
4,-7,0.105509,0.109292,0.106124320345
4,-6,0.098394,0.075811,0.12643275195699996
4,-5,0.091279,0.042329,0.14908513508199997
4,-4,0.084164,0.008846,0.17408167061199997
4,-3,0.077048,-0.024639,0.201423289625
4,-2,0.069932,-0.058126,0.2311105765
4,-1,0.062816,-0.091614,0.263142914852
4,0,0.055699,-0.125103,0.2975203942099999
4,1,0.048583,-0.158594,0.334244604725
4,2,0.041465,-0.192087,0.373315656794
4,3,0.034348,-0.225581,0.414732957665
4,4,0.02723,-0.259076,0.4584965566759999
4,5,0.020112,-0.292574,0.50460957802
4,6,0.012993,-0.326072,0.5530681372329999
4,7,0.005875,-0.359572,0.603875408809
4,8,-0.001245,-0.393074,0.6570317595009999
4,9,-0.008364,-0.426577,0.7125359384249998
4,10,-0.015484,-0.460082,0.7703899209799999
4,11,-0.022604,-0.493588,0.83059228456
4,12,-0.029724,-0.527096,0.893145119392
4,13,-0.036845,-0.560605,0.9580469450500001
4,14,-0.043966,-0.594115,1.0252979173809997
4,15,-0.051087,-0.627628,1.0949024179530003
4,16,-0.058209,-0.661141,1.166854694562
4,17,-0.065331,-0.694657,1.2411613322099997
4,18,-0.072453,-0.728173,1.3178160601379998
4,19,-0.079576,-0.761692,1.3968261126400001
5,-20,-0.079576,-0.761692,1.3968261126400001
5,-19,-0.079576,-0.761692,1.3968261126400001
5,-18,-0.079576,-0.761692,1.3968261126400001
5,-17,-0.079576,-0.761692,1.3968261126400001
5,-16,-0.079576,-0.761692,1.3968261126400001
5,-15,-0.079576,-0.761692,1.3968261126400001
5,-14,-0.079576,-0.761692,1.3968261126400001
5,-13,-0.079576,-0.761692,1.3968261126400001
5,-12,0.155002,0.24541,0.05364058810399999
5,-11,0.147889,0.211936,0.06412771441699998
5,-10,0.140776,0.17846,0.076958003776
5,-9,0.133662,0.144982,0.092131590568
5,-8,0.126548,0.111503,0.10964856031299997
5,-7,0.119434,0.078023,0.12950911388499997
5,-6,0.11232,0.044541,0.15171419808099998
5,-5,0.105205,0.011057,0.176264004274
5,-4,0.09809,-0.022427,0.20315741342899996
5,-3,0.090974,-0.055914,0.23239708407200002
5,-2,0.083858,-0.089402,0.26398180176799996
5,-1,0.076742,-0.122891,0.2979117674449999
5,0,0.069626,-0.156382,0.3341883298
5,1,0.062509,-0.189875,0.372811765706
5,2,0.055392,-0.223369,0.413781348825
5,3,0.048275,-0.256865,0.45709862884999997
5,4,0.041157,-0.290362,0.5027625096930001
5,5,0.034039,-0.32386,0.550773303121
5,6,0.026921,-0.35736,0.601132759841
5,7,0.019802,-0.390862,0.653841242248
5,8,0.012683,-0.424365,0.708897536714
5,9,0.005564,-0.457869,0.7663018442570001
5,10,-0.001556,-0.491376,0.8260580045120001
5,11,-0.008676,-0.524883,0.888160991665
5,12,-0.015796,-0.558392,0.95261470928
5,13,-0.022917,-0.591903,1.0194196052979998
5,14,-0.030037,-0.625415,1.088573918594
5,15,-0.037159,-0.658929,1.1600801833220002
5,16,-0.04428,-0.692444,1.233936401536
5,17,-0.051402,-0.725961,1.3101452241249998
5,18,-0.058524,-0.759479,1.388704625017
5,19,-0.065647,-0.792999,1.46961735761
6,-20,-0.065647,-0.792999,1.46961735761
6,-19,-0.065647,-0.792999,1.46961735761
6,-18,-0.065647,-0.792999,1.46961735761
6,-17,-0.065647,-0.792999,1.46961735761
6,-16,-0.065647,-0.792999,1.46961735761
6,-15,-0.065647,-0.792999,1.46961735761
6,-14,-0.065647,-0.792999,1.46961735761
6,-13,0.176039,0.247621,0.059848604161999996
6,-12,0.168927,0.214147,0.069888773938
6,-11,0.161814,0.180671,0.08227174583699999
6,-10,0.154701,0.147193,0.09699827364999998
6,-9,0.147588,0.113715,0.11406754396899998
6,-8,0.140474,0.080234,0.13348129943199996
6,-7,0.13336,0.046752,0.15523896910399998
6,-6,0.126246,0.013269,0.17934075387700002
6,-5,0.119131,-0.020216,0.205787491817
6,-4,0.112016,-0.053702,0.23457890906
6,-3,0.104901,-0.08719,0.2657162159009999
6,-2,0.097785,-0.12068,0.299199618625
6,-1,0.090669,-0.154171,0.33502859980200006
6,0,0.083553,-0.187663,0.373203360378
6,1,0.076436,-0.221157,0.41372522574500004
6,2,0.06932,-0.254653,0.456594917809
6,3,0.062202,-0.28815,0.5018110113040001
6,4,0.055085,-0.321648,0.5493741231289999
6,5,0.047967,-0.355148,0.599285764993
6,6,0.040849,-0.38865,0.651546463301
6,7,0.03373,-0.422153,0.706154873309
6,8,0.026611,-0.455657,0.7631112919699999
6,9,0.019492,-0.489163,0.8224177336330001
6,10,0.012373,-0.522671,0.88407460037
6,11,0.005253,-0.55618,0.9480803364089999
6,12,-0.001867,-0.589691,1.01443719617
6,13,-0.008988,-0.623203,1.0831435183529998
6,14,-0.016108,-0.656716,1.1541994823199997
6,15,-0.023229,-0.690232,1.227609770265
6,16,-0.030351,-0.723748,1.3033681807050002
6,17,-0.037472,-0.757266,1.3814793055399999
6,18,-0.044594,-0.790786,1.4619436826319998
6,19,-0.051717,-0.824307,1.5447592733380004
7,-20,-0.051717,-0.824307,1.5447592733380004
7,-19,-0.051717,-0.824307,1.5447592733380004
7,-18,-0.051717,-0.824307,1.5447592733380004
7,-17,-0.051717,-0.824307,1.5447592733380004
7,-16,-0.051717,-0.824307,1.5447592733380004
7,-15,-0.051717,-0.824307,1.5447592733380004
7,-14,0.197077,0.249832,0.066951902153
7,-13,0.189965,0.216358,0.07654480538899999
7,-12,0.182853,0.182882,0.08848082553299999
7,-11,0.17574,0.149405,0.10275947662499998
7,-10,0.168627,0.115926,0.119381942605
7,-9,0.161514,0.082446,0.13834795511199996
7,-8,0.154401,0.048964,0.15965845209699997
7,-7,0.147287,0.01548,0.18331354076899997
7,-6,0.140173,-0.018004,0.209312203945
7,-5,0.133058,-0.051491,0.23765698944500002
7,-4,0.125943,-0.084979,0.26834678469000006
7,-3,0.118828,-0.118468,0.301381790608
7,-2,0.111713,-0.151959,0.33676334704999994
7,-1,0.104597,-0.185451,0.37449044081000005
7,0,0.097481,-0.218945,0.4145647833859999
7,1,0.090364,-0.252441,0.456986595977
7,2,0.083248,-0.285938,0.501755249348
7,3,0.07613,-0.319436,0.548870444996
7,4,0.069013,-0.352936,0.598334424265
7,5,0.061895,-0.386438,0.650147298869
7,6,0.054777,-0.419941,0.70430794821
7,7,0.047659,-0.453445,0.7608165733059999
7,8,0.04054,-0.486951,0.819675103001
7,9,0.033421,-0.520459,0.8808840489219999
7,10,0.026302,-0.553968,0.944441870228
7,11,0.019182,-0.587478,1.0103487296079998
7,12,0.012062,-0.62099,1.078606971944
7,13,0.004942,-0.654504,1.14921699938
7,14,-0.002178,-0.688019,1.2221770030450003
7,15,-0.009299,-0.721536,1.2974894806969999
